Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:42.323,1:42.014,1:41.252,1
2,77,Valtteri Bottas,Mercedes,1:42.534,1:42.126,1:41.763,2
3,33,Max Verstappen,Red Bull Racing-Honda,1:43.197,1:42.473,1:41.778,3
4,3,Daniel Ricciardo,Renault,1:43.309,1:42.487,1:42.061,4
5,23,Alexander Albon,Red Bull Racing-Honda,1:43.418,1:42.193,1:42.264,5
6,31,Esteban Ocon,Renault,1:43.505,1:42.534,1:42.396,6
7,55,Carlos Sainz Jr.,McLaren-Renault,1:43.322,1:42.478,1:42.438,7
8,11,Sergio Pérez,Racing Point-BWT Mercedes,1:43.349,1:42.670,1:42.532,8
9,18,Lance Stroll,Racing Point-BWT Mercedes,1:43.265,1:42.491,1:42.603,9
10,4,Lando Norris,McLaren-Renault,1:43.514,1:42.722,1:42.657,10
11,26,Daniil Kvyat,AlphaTauri-Honda,1:43.267,1:42.730,N/A,11
12,10,Pierre Gasly,AlphaTauri-Honda,1:43.262,1:42.745,N/A,12
13,16,Charles Leclerc,Ferrari,1:43.656,1:42.996,N/A,13
14,5,Sebastian Vettel,Ferrari,1:43.567,1:43.261,N/A,14
15,63,George Russell,Williams-Mercedes,1:43.630,1:43.468,N/A,15
16,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:43.743,N/A,N/A,16
17,8,Romain Grosjean,Haas-Ferrari,1:43.838,N/A,N/A,17
18,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:43.950,N/A,N/A,18
19,6,Nicholas Latifi,Williams-Mercedes,1:44.138,N/A,N/A,19
20,20,Kevin Magnussen,Haas-Ferrari,1:44.314,N/A,N/A,20
