Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,77,Valtteri Bottas,Mercedes,1:04.111,1:03.015,1:02.939,1
2,44,Lewis Hamilton,Mercedes,1:04.198,1:03.096,1:02.951,5
3,33,Max Verstappen,Red Bull Racing-Honda,1:04.024,1:04.000,1:03.477,2
4,4,Lando Norris,McLaren-Renault,1:04.606,1:03.819,1:03.626,3
5,23,Alexander Albon,Red Bull Racing-Honda,1:04.661,1:03.746,1:03.868,4
6,11,Sergio Pérez,Racing Point-BWT Mercedes,1:04.543,1:03.860,1:03.868,6
7,16,Charles Leclerc,Ferrari,1:04.500,1:04.041,1:03.923,7
8,55,Carlos Sainz Jr.,McLaren-Renault,1:04.537,1:03.971,1:03.971,8
9,18,Lance Stroll,Racing Point-BWT Mercedes,1:04.309,1:03.955,1:04.029,9
10,3,Daniel Ricciardo,Renault,1:04.556,1:04.023,1:04.239,10
11,5,Sebastian Vettel,Ferrari,1:04.554,1:04.206,N/A,11
12,10,Pierre Gasly,AlphaTauri-Honda,1:04.603,1:04.305,N/A,12
13,26,Daniil Kvyat,AlphaTauri-Honda,1:05.031,1:04.431,N/A,13
14,31,Esteban Ocon,Renault,1:04.933,1:04.643,N/A,14
15,8,Romain Grosjean,Haas-Ferrari,1:05.094,1:04.691,N/A,15
16,20,Kevin Magnussen,Haas-Ferrari,1:05.164,N/A,N/A,16
17,63,George Russell,Williams-Mercedes,1:05.167,N/A,N/A,17
18,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:05.175,N/A,N/A,18
19,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:05.224,N/A,N/A,19
20,6,Nicholas Latifi,Williams-Mercedes,1:05.757,N/A,N/A,20
