Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,77,Valtteri Bottas,Mercedes,1:14.221,1:14.585,1:13.609,1
2,44,Lewis Hamilton,Mercedes,1:14.229,1:14.643,1:13.706,2
3,33,Max Verstappen,Red Bull Racing-Honda,1:15.034,1:14.974,1:14.176,3
4,10,Pierre Gasly,AlphaTauri-Honda,1:15.183,1:14.681,1:14.502,4
5,3,Daniel Ricciardo,Renault,1:15.474,1:14.953,1:14.520,5
6,23,Alexander Albon,Red Bull Racing-Honda,1:15.402,1:14.745,1:14.572,6
7,16,Charles Leclerc,Ferrari,1:15.123,1:15.017,1:14.616,7
8,26,Daniil Kvyat,AlphaTauri-Honda,1:15.412,1:15.022,1:14.696,8
9,4,Lando Norris,McLaren-Renault,1:15.274,1:15.051,1:14.814,9
10,55,Carlos Sainz Jr.,McLaren-Renault,1:15.528,1:15.027,1:14.911,10
11,11,Sergio Pérez,Racing Point-BWT Mercedes,1:15.407,1:15.061,N/A,11
12,31,Esteban Ocon,Renault,1:15.352,1:15.201,N/A,12
13,63,George Russell,Williams-Mercedes,1:15.760,1:15.323,N/A,13
14,5,Sebastian Vettel,Ferrari,1:15.571,1:15.385,N/A,14
15,18,Lance Stroll,Racing Point-BWT Mercedes,1:15.822,1:15.494,N/A,15
16,8,Romain Grosjean,Haas-Ferrari,1:15.918,N/A,N/A,16
17,20,Kevin Magnussen,Haas-Ferrari,1:15.939,N/A,N/A,17
18,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:15.953,N/A,N/A,18
19,6,Nicholas Latifi,Williams-Mercedes,1:15.987,N/A,N/A,19
20,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:16.208,N/A,N/A,20
