Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:36.828,1:35.693,1:34.794,1
2,77,Valtteri Bottas,Mercedes,1:36.789,1:36.392,1:34.956,2
3,5,Sebastian Vettel,Ferrari,1:36.775,1:36.345,1:35.125,3
4,7,Kimi Räikkönen,Ferrari,1:37.010,1:36.735,1:35.365,4
5,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:37.117,1:36.964,1:35.401,5
6,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:37.195,1:36.144,1:35.589,6
7,8,Romain Grosjean,Haas-Ferrari,1:37.575,1:36.732,1:36.192,7
8,16,Charles Leclerc,Sauber-Ferrari,1:37.124,1:36.580,1:36.237,8
9,31,Esteban Ocon,Force India-Mercedes,1:36.936,1:36.814,1:36.540,9
10,27,Nico Hülkenberg,Renault,1:37.569,1:36.630,1:36.542,10
11,55,Carlos Sainz Jr.,Renault,1:37.757,1:36.982,N/A,11
12,9,Marcus Ericsson,Sauber-Ferrari,1:37.619,1:37.132,N/A,12
13,20,Kevin Magnussen,Haas-Ferrari,1:37.934,1:37.309,N/A,13
14,11,Sergio Pérez,Force India-Mercedes,1:37.255,1:37.541,N/A,14
15,14,Fernando Alonso,McLaren-Renault,1:37.890,1:37.743,N/A,15
16,28,Brendon Hartley,Scuderia Toro Rosso-Honda,1:37.994,N/A,N/A,16
17,10,Pierre Gasly,Scuderia Toro Rosso-Honda,1:38.166,N/A,N/A,17
18,2,Stoffel Vandoorne,McLaren-Renault,1:38.577,N/A,N/A,18
19,35,Sergey Sirotkin,Williams-Mercedes,1:38.635,N/A,N/A,19
20,18,Lance Stroll,Williams-Mercedes,1:38.682,N/A,N/A,20
