Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,44,Lewis Hamilton,Mercedes,1:42.977,1:41.553,1:58.179,1
2,5,Sebastian Vettel,Ferrari,1:43.035,1:41.501,1:58.905,2
3,31,Esteban Ocon,Force India-Mercedes,1:44.003,1:43.302,2:01.851,3
4,11,Sergio Pérez,Force India-Mercedes,1:44.004,1:43.014,2:01.894,4
5,8,Romain Grosjean,Haas-Ferrari,1:43.597,1:43.042,2:02.122,5
6,7,Kimi Räikkönen,Ferrari,1:42.585,1:41.533,2:02.671,6
7,33,Max Verstappen,Red Bull Racing-TAG Heuer,1:43.199,1:42.554,2:02.769,7
8,3,Daniel Ricciardo,Red Bull Racing-TAG Heuer,1:43.604,1:43.126,2:02.939,8
9,20,Kevin Magnussen,Haas-Ferrari,1:43.834,1:43.320,2:04.933,9
10,77,Valtteri Bottas,Mercedes,1:42.805,1:42.191,No time,17
11,10,Pierre Gasly,Scuderia Toro Rosso-Honda,1:44.221,1:43.844,,10
12,28,Brendon Hartley,Scuderia Toro Rosso-Honda,1:44.153,1:43.865,,11
13,16,Charles Leclerc,Sauber-Ferrari,1:43.654,1:44.062,,12
14,9,Marcus Ericsson,Sauber-Ferrari,1:43.846,1:44.301,,13
15,27,Nico Hülkenberg,Renault,1:44.145,No time,,18
16,55,Carlos Sainz Jr.,Renault,1:44.489,,,19
17,14,Fernando Alonso,McLaren-Renault,1:44.917,,,14
18,35,Sergey Sirotkin,Williams-Mercedes,1:44.998,,,15
19,18,Lance Stroll,Williams-Mercedes,1:45.134,,,16
20,2,Stoffel Vandoorne,McLaren-Renault,1:45.307,,,20
