Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,16,Charles Leclerc,Ferrari,1:41.269,1:41.037,1:40.203,1
2,1,Max Verstappen,Red Bull Racing-Honda RBPT,1:41.398,1:40.822,1:40.391,2
3,11,Sergio Pérez,Red Bull Racing-Honda RBPT,1:41.756,1:41.131,1:40.495,3
4,55,Carlos Sainz Jr.,Ferrari,1:42.197,1:41.369,1:41.016,4
5,44,Lewis Hamilton,Mercedes,1:42.113,1:41.650,1:41.177,5
6,14,Fernando Alonso,Aston MartinAramco-Mercedes,1:41.720,1:41.370,1:41.253,6
7,4,Lando Norris,McLaren-Mercedes,1:42.154,1:41.485,1:41.281,7
8,22,Yuki Tsunoda,AlphaTauri-Honda RBPT,1:42.234,1:41.569,1:41.581,8
9,18,Lance Stroll,Aston MartinAramco-Mercedes,1:42.524,1:41.576,1:41.611,9
10,81,Oscar Piastri,McLaren-Mercedes,1:42.455,1:41.636,1:41.611,10
11,63,George Russell,Mercedes,1:42.073,1:41.654,N/A,11
12,31,Esteban Ocon,Alpine-Renault,1:42.622,1:41.798,N/A,PL
13,23,Alexander Albon,Williams-Mercedes,1:42.171,1:41.818,N/A,12
14,77,Valtteri Bottas,Alfa Romeo-Ferrari,1:42.582,1:42.259,N/A,13
15,2,Logan Sargeant,Williams-Mercedes,1:42.242,1:42.395,N/A,14
16,24,Zhou Guanyu,Alfa Romeo-Ferrari,1:42.642,N/A,N/A,15
17,27,Nico Hülkenberg,Haas-Ferrari,1:42.755,N/A,N/A,PL
18,20,Kevin Magnussen,Haas-Ferrari,1:43.417,N/A,N/A,16
19,10,Pierre Gasly,Alpine-Renault,1:44.853,N/A,N/A,17
—,21,Nyck de Vries,AlphaTauri-Honda RBPT,1:55.282,N/A,N/A,18
