Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,16,Charles Leclerc,Ferrari,1:11.113,1:10.597,1:10.346,1
2,33,Max Verstappen,Red Bull Racing-Honda,1:11.124,1:10.650,1:10.576,2
3,77,Valtteri Bottas,Mercedes,1:10.938,1:10.695,1:10.601,3
4,55,Carlos Sainz Jr.,Ferrari,1:11.324,1:10.806,1:10.611,4
5,4,Lando Norris,McLaren-Mercedes,1:11.321,1:11.031,1:10.620,5
6,10,Pierre Gasly,AlphaTauri-Honda,1:11.560,1:11.179,1:10.900,6
7,44,Lewis Hamilton,Mercedes,1:11.622,1:11.116,1:11.095,7
8,5,Sebastian Vettel,Aston Martin-Mercedes,1:12.078,1:11.309,1:11.419,8
9,11,Sergio Pérez,Red Bull Racing-Honda,1:11.644,1:11.019,1:11.573,9
10,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:11.658,1:11.409,1:11.779,10
11,31,Esteban Ocon,Alpine-Renault,1:11.740,1:11.486,N/A,11
12,3,Daniel Ricciardo,McLaren-Mercedes,1:11.747,1:11.598,N/A,12
13,18,Lance Stroll,Aston Martin-Mercedes,1:11.979,1:11.600,N/A,13
14,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:11.899,1:11.642,N/A,14
15,63,George Russell,Williams-Mercedes,1:12.016,1:11.830,N/A,15
16,22,Yuki Tsunoda,AlphaTauri-Honda,1:12.096,N/A,N/A,16
17,14,Fernando Alonso,Alpine-Renault,1:12.205,N/A,N/A,17
18,6,Nicholas Latifi,Williams-Mercedes,1:12.366,N/A,N/A,18
19,9,Nikita Mazepin,Haas-Ferrari,1:12.958,N/A,N/A,19
—,47,Mick Schumacher,Haas-Ferrari,No time,N/A,N/A,20
