Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,33,Max Verstappen,Red Bull Racing-Honda,1:15.949,1:16.136,1:14.758,4
2,16,Charles Leclerc,Ferrari,1:16.364,1:16.219,1:15.024,1
3,5,Sebastian Vettel,Ferrari,1:16.696,1:15.914,1:15.170,2
4,44,Lewis Hamilton,Mercedes,1:16.424,1:15.721,1:15.262,3
5,23,Alexander Albon,Red Bull Racing-Honda,1:16.175,1:16.574,1:15.336,5
6,77,Valtteri Bottas,Mercedes,1:17.062,1:15.852,1:15.338,6
7,55,Carlos Sainz Jr.,McLaren-Renault,1:17.044,1:16.267,1:16.014,7
8,4,Lando Norris,McLaren-Renault,1:17.092,1:16.447,1:16.322,8
9,26,Daniil Kvyat,Scuderia Toro Rosso-Honda,1:17.041,1:16.657,1:16.469,9
10,10,Pierre Gasly,Scuderia Toro Rosso-Honda,1:17.065,1:16.679,1:16.586,10
11,11,Sergio Pérez,Racing Point-BWT Mercedes,1:17.465,1:16.687,N/A,11
12,27,Nico Hülkenberg,Renault,1:17.608,1:16.885,N/A,12
13,3,Daniel Ricciardo,Renault,1:17.270,1:16.933,N/A,13
14,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:17.225,1:16.967,N/A,14
15,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:17.794,1:17.269,N/A,15
16,18,Lance Stroll,Racing Point-BWT Mercedes,1:18.065,N/A,N/A,16
17,20,Kevin Magnussen,Haas-Ferrari,1:18.436,N/A,N/A,17
18,8,Romain Grosjean,Haas-Ferrari,1:18.599,N/A,N/A,18
19,63,George Russell,Williams-Mercedes,1:18.823,N/A,N/A,19
20,88,Robert Kubica,Williams-Mercedes,1:20.179,N/A,N/A,20
