Pos.,No.,Driver,Team,Grid,Q1,Q2,Q3,Grid
1,5,Sebastian Vettel,Ferrari,1:11.200,1:11.142,1:10.240,1
2,44,Lewis Hamilton,Mercedes,1:11.518,1:11.010,1:10.446,2
3,16,Charles Leclerc,Ferrari,1:11.214,1:11.205,1:10.920,3
4,3,Daniel Ricciardo,Renault,1:11.837,1:11.532,1:11.071,4
5,10,Pierre Gasly,Red Bull Racing-Honda,1:12.023,1:11.196,1:11.079,5
6,77,Valtteri Bottas,Mercedes,1:11.229,1:11.095,1:11.101,6
7,27,Nico Hülkenberg,Renault,1:11.720,1:11.553,1:11.324,7
8,4,Lando Norris,McLaren-Renault,1:11.780,1:11.735,1:11.863,8
9,55,Carlos Sainz Jr.,McLaren-Renault,1:11.750,1:11.572,1:13.981,11
10,20,Kevin Magnussen,Haas-Ferrari,1:12.107,1:11.786,No time,PL
11,33,Max Verstappen,Red Bull Racing-Honda,1:11.619,1:11.800,N/A,9
12,26,Daniil Kvyat,Scuderia Toro Rosso-Honda,1:11.965,1:11.921,N/A,10
13,99,Antonio Giovinazzi,Alfa Romeo Racing-Ferrari,1:12.122,1:12.136,N/A,12
14,23,Alexander Albon,Scuderia Toro Rosso-Honda,1:12.020,1:12.193,N/A,13
15,8,Romain Grosjean,Haas-Ferrari,1:12.109,No time,N/A,14
16,11,Sergio Pérez,Racing Point-BWT Mercedes,1:12.197,N/A,N/A,15
17,7,Kimi Räikkönen,Alfa Romeo Racing-Ferrari,1:12.230,N/A,N/A,16
18,18,Lance Stroll,Racing Point-BWT Mercedes,1:12.266,N/A,N/A,17
19,63,George Russell,Williams-Mercedes,1:13.617,N/A,N/A,18
20,88,Robert Kubica,Williams-Mercedes,1:14.393,N/A,N/A,19
